Cell,normalized_dimapd,mean_ploidy,ploidy_confidence,is_high_dimapd,is_noisy,coverage_per_1Mbp
572,1.27398087324,3.5059505667,2,0,1,162
573,1.03839450343,1.98643849115,8,0,0,177
574,1.18869020745,2.10333654746,11,0,0,244
575,1.06499238897,1.74969161621,9,0,0,368
576,1.1941643518,1.59469062952,13,0,0,361
577,1.29070327723,2.30888970912,9,0,0,385
578,0.819613085368,1.95999517929,4,0,0,402
579,1.17099706734,1.61378361902,14,0,0,202
580,1.00504843859,1.77657025379,8,0,0,325
581,1.35480866158,2.31154339673,9,0,0,237
582,1.18387546687,1.62775135219,11,0,0,221
583,1.25353058946,2.49184755639,1,0,1,187
584,1.19870823013,1.57116112837,11,0,0,250
585,1.09145732108,1.75109349856,10,0,0,300
586,0.981336558445,1.82694121234,7,0,0,406
587,1.21903722838,1.60769972901,8,0,0,512
588,0.701408242587,1.95171548295,13,0,0,677
589,1.25992640455,2.26018917692,10,0,0,264
590,1.04757410226,2.03379317189,10,0,0,207
591,1.28536917645,2.3542606303,9,0,0,363
592,0.8766802834,1.94194934483,5,0,0,317
593,0.814086879287,1.96000567195,4,0,0,466
594,1.18051031791,1.63544531715,7,0,0,150
595,1.06325202592,1.67459372075,13,0,0,168
596,1.12281538311,1.70006450378,13,0,0,165
597,1.28336486387,2.2665744975,-4,0,1,162
598,1.28027104513,2.27470672511,9,0,0,242
599,0.713304948724,3.18609022556,11,0,0,429
600,1.21970877993,2.77463290816,6,0,0,233
601,1.00781394435,1.86074370207,8,0,0,318
602,1.25290054222,1.57951459546,8,0,0,383
603,1.02521472635,1.76927713406,13,0,0,422
604,1.28873416876,2.40153325721,7,0,0,215
605,0.785799386788,1.96194257356,3,0,0,487
606,1.2862258872,2.351861838,12,0,0,309
607,0.791067344184,1.95896014405,7,0,0,442
608,1.07507345562,1.73842728813,9,0,0,349
609,1.24890484841,2.28510662432,11,0,0,268
610,1.10063188691,1.73109452207,11,0,0,214
611,1.06718768602,1.74622632814,10,0,0,346
612,0.964248095673,1.80365649634,9,0,0,363
613,1.18717763816,2.581229177,1,0,1,144
614,0.765356515954,1.9629146491,4,0,0,447
615,1.09911324039,1.74665427905,11,0,0,524
616,1.14406940874,1.92732042828,6,0,0,115
617,0.94871430482,1.83890885633,7,0,0,259
618,1.2692150203400001,2.28629049408,11,0,0,195
619,1.21390494588,1.54380219188,0,0,1,159
620,0.970372254781,1.84266676118,7,0,0,235
621,1.22749035463,2.58664341811,2,0,1,135
622,1.27823089763,6.26773422935,3,0,0,170
623,1.17098294167,2.12244550771,8,0,0,110
624,1.26773449275,1.4628387481,12,0,0,320
625,1.27349399024,2.24690473827,9,0,0,192
626,0.886852980514,1.97150106667,2,0,1,190
627,1.21917966883,1.56232630027,12,0,0,244
628,1.0515885491999999,1.75241957784,10,0,0,282
629,1.08314752316,1.64306638201,9,0,0,333
630,1.14956883423,1.62214046206,8,0,0,317
631,1.18938596628,2.52662726087,2,0,1,111
632,1.32996919926,2.59710837564,6,0,0,335
633,1.40011893264,2.73615279285,9,0,0,397
634,1.18269701109,5.78855190695,1,0,1,88
635,1.17897564173,2.44822355176,2,0,1,200
636,1.24717252517,1.48663177453,11,0,0,338
637,1.30993257802,2.3078368661,11,0,0,267
638,0.968606436521,1.97275748921,9,0,0,101
639,0.979149957896,1.87128439197,10,0,0,255
640,1.29784351069,1.67061050303,-4,0,1,189
641,1.05336291137,1.89166625325,5,0,0,76
642,1.0922092762,1.64972568366,10,0,0,125
643,1.18069193615,1.60335781742,12,0,0,221
644,1.23664404236,4.54689448917,0,0,1,95
645,1.17332265905,2.07475496276,5,0,0,94
646,1.19881088902,2.09372142963,8,0,0,102
647,1.19237766538,1.88792571854,10,0,0,99
648,1.11601411263,1.70243158939,9,0,0,209
649,0.976775245544,5.13245915583,2,0,1,156
650,1.2909302884,2.33042399319,10,0,0,249
651,0.937005539291,1.85276330249,5,0,0,359
652,1.25315375076,1.51696008391,-4,0,1,161
653,1.25209340612,2.22680580466,5,0,0,152
654,1.20183159996,2.12258993214,11,0,0,269
655,1.25093737148,2.16279893962,8,0,0,173
656,1.24625557987,2.23716908247,9,0,0,168
657,1.12325011911,1.70695523912,13,0,0,376
658,1.30832441301,7.0483283235,2,0,1,140
659,1.02486330996,1.96097996556,-3,0,0,60
660,1.06410655252,1.77371786692,12,0,0,295
661,1.25298901306,2.29342047436,11,0,0,134
662,1.2972202098,2.33457931993,-3,0,0,359
663,1.11507132354,1.71566709202,10,0,0,263
664,0.93308371074,1.92686211687,2,0,1,179
665,1.19006328435,2.5215785257,11,0,0,359
666,1.1014620561,6.59508941545,0,0,1,121
667,1.13394025207,1.64828324507,13,0,0,154
668,1.27783540245,2.23539002467,7,0,0,171
669,1.15760545078,2.52365628743,1,0,1,143
670,1.27266891649,1.48100924718,11,0,0,269
671,1.0994026569,1.70754743739,11,0,0,268
672,1.31269822576,1.5095375579,10,0,0,388
673,1.246043289,1.54738753307,12,0,0,237
674,1.31880268255,2.3283784263,10,0,0,378
675,1.10342421843,1.76976244657,11,0,0,342
676,1.03112597845,1.99519452261,11,0,0,156
677,1.28495110513,1.65979988228,12,0,0,360
678,1.2655930421,2.61286044565,4,0,0,368
679,1.11584060177,1.8738848625,6,0,0,588
680,1.20429915729,1.55045416191,12,0,0,267
681,1.33409834166,2.46075392744,7,0,0,422
682,1.1657530392,1.69649173797,11,0,0,298
683,0.916611927777,1.91837356656,11,0,0,308
684,1.24997614066,1.57349479595,11,0,0,382
685,1.21535127931,1.49668245102,12,0,0,290
686,1.22565530099,1.53955094746,9,0,0,361
687,1.13609207136,1.84087268397,12,0,0,212
688,1.26722769176,2.20523057504,11,0,0,219
689,1.06098391179,1.76954099569,15,0,0,159
690,1.08966209119,1.71869216533,13,0,0,472
691,1.20436034189,1.58950107414,13,0,0,268
692,0.944800688115,1.89400147447,15,0,0,309
693,1.22038881812,1.53546282838,5,0,0,208
694,1.26789899689,2.23110739254,10,0,0,333
695,1.26019237313,2.49495085594,9,0,0,292
696,1.22857248973,1.58835334246,9,0,0,281
697,0.883777821219,1.95773309891,2,0,1,390
698,1.19817205638,2.21669313445,-3,0,0,234
699,1.28223771925,1.49506284936,11,0,0,335
700,1.2735383165,2.41140146896,2,0,1,122
701,1.16265120075,1.63075362771,7,0,0,418
702,1.21864078315,1.50270584647,13,0,0,304
703,1.1566934006,2.06436110264,11,0,0,139
704,1.06979119784,6.36643418106,0,0,1,97
705,1.25232807116,2.23269633044,10,0,0,185
706,1.16194411803,1.61233967428,11,0,0,396
707,1.1151181212,1.63241936284,10,0,0,280
708,1.20605594435,2.17726905238,11,0,0,380
709,1.28544473033,2.33399768776,9,0,0,328
710,1.1478329227,1.59765600074,14,0,0,283
711,1.28275681536,4.21699744826,7,0,0,146
712,0.995761862094,1.89532773872,11,0,0,212
713,1.26913796708,6.21773427644,1,0,1,79
714,1.06918116114,1.75719665539,12,0,0,399
715,0.84997921173,1.96275163028,4,0,0,231
716,0.940841538894,1.91754112309,17,0,0,371
717,1.26222772717,1.56984008793,11,0,0,319
718,0.824466488268,1.92511840948,6,0,0,439
719,1.10883044604,1.67630041409,16,0,0,374
720,1.18129931309,0.953045820192,2,0,1,64
721,1.16255497878,2.09217726615,11,0,0,169
722,1.180237172,1.6668581764,11,0,0,415
723,0.815936312476,1.96118046547,3,0,0,366
724,1.04141988798,1.71177225329,13,0,0,149
725,1.25889504034,1.53587024329,13,0,0,218
726,1.07594102929,1.6784891265,12,0,0,242
727,1.33914176831,1.92664322577,8,0,0,170
728,1.2148051224,2.13236399745,12,0,0,353
729,1.3186329391,2.24329306335,12,0,0,238
730,1.26971378294,1.53114410084,12,0,0,262
731,1.21479999978,1.62783359687,13,0,0,420
732,1.28181508961,2.6643167682,5,0,0,328
733,1.16262975664,1.56802014256,8,0,0,265
734,1.01328839109,1.80496396096,13,0,0,97
735,1.21407011386,2.20423274419,-3,0,0,326
736,1.08929011294,1.76219274426,16,0,0,409
737,1.20963146017,2.15493996059,10,0,0,152
738,1.30425162644,1.52376968399,9,0,0,327
739,0.972308122092,1.8476057496,11,0,0,140
740,1.06926604966,1.74610690161,10,0,0,226
741,1.18442568057,1.61884339467,10,0,0,311
742,1.10844150627,1.7404069767399999,12,0,0,438
743,0.983405243904,5.7402571627,1,0,1,162
744,1.18647489362,1.68005956602,14,0,0,367
745,1.21518731031,4.76596046299,1,0,1,126
746,2.13816917334,2.4400847,0,1,1,143
747,1.21036586011,1.52090764049,11,0,0,251
748,1.33037248383,2.30234487453,10,0,0,190
749,1.16067850037,2.15328596551,13,0,0,284
750,1.24742123953,1.60245483166,12,0,0,212
751,1.24717997107,2.39504352511,8,0,0,155
752,0.947732348233,1.84668873468,14,0,0,352
753,0.976959271213,1.84174141171,14,0,0,329
754,1.14715355765,1.51534164221,14,0,0,227
755,1.06240545699,1.74883753898,12,0,0,165
756,0.890213868735,1.95714883091,12,0,0,224
757,1.02574654452,1.77339088036,11,0,0,137
758,1.2424941569,2.26041954867,14,0,0,395
759,1.25054159012,2.50249542741,3,0,0,214
760,1.11007075819,2.0742365506,10,0,0,78
761,1.17725428515,1.55569500876,12,0,0,232
762,0.865033529622,1.95642374155,6,0,0,219
763,1.19856167915,1.54997872039,10,0,0,504
764,1.20006451858,2.07917928067,12,0,0,215
765,1.13970875409,1.67419210786,17,0,0,197
766,0.771786423431,1.97705891944,5,0,0,392
767,1.28459679034,1.56635963326,11,0,0,349
768,1.23488292773,2.12682829945,9,0,0,160
769,1.01525823404,1.78134369086,9,0,0,218
770,1.19007341079,1.54230499295,13,0,0,272
771,1.14597158178,1.67690191184,9,0,0,444
772,1.17383076512,1.65969035681,15,0,0,396
773,1.04270189713,1.7861867525,9,0,0,303
774,1.33428737751,2.755799522,12,0,0,469
775,1.24118711509,2.2838436616,12,0,0,191
776,1.23707485177,1.66173893921,9,0,0,588
777,0.973989293654,1.8597359502,5,0,0,413
778,1.20691308625,2.40186299738,5,0,0,220
779,1.11235049868,1.75390145848,12,0,0,352
780,1.32273837894,1.45637398189,9,0,0,368
781,1.35657169813,1.50468681311,8,0,0,432
782,1.23670001356,1.48570436065,9,0,0,283
783,1.26597733792,2.79991490569,11,0,0,420
784,1.13480848132,1.57767107354,8,0,0,188
785,1.17964934873,1.74745927392,15,0,0,330
786,1.18684389017,2.10028070374,12,0,0,185
787,1.24657082622,1.58104524181,10,0,0,349
788,1.12109165555,2.06559910398,13,0,0,245
789,1.24052673322,2.23030741205,12,0,0,164
790,1.2384006109,1.56754476157,12,0,0,332
791,1.30854967506,2.3631922286,12,0,0,261
792,1.17462389941,1.62875504515,13,0,0,345
793,1.11184975262,1.71823267092,10,0,0,395
794,1.25189677548,1.5872874023,12,0,0,375
795,0.852965250489,1.94611937547,14,0,0,457
796,1.13479475638,3.83109712447,1,0,1,64
797,1.09787882444,1.64858962177,7,0,0,447
798,0.92560431749,1.88348220615,10,0,0,389
799,1.22028650073,1.49544016906,13,0,0,325
800,1.25706021767,4.50991983329,2,0,1,148
801,1.14232032165,2.5828726149,0,0,1,121
802,1.24572684102,2.65328669145,6,0,0,439
803,1.27542036784,2.44155162756,2,0,1,265
804,1.24429234427,2.40024667205,7,0,0,241
805,1.29875085311,2.20234086446,10,0,0,179
806,1.01546433753,2.00343155327,11,0,0,300
807,1.08709189049,1.73648682186,11,0,0,455
808,1.2451129166,1.48505784632,9,0,0,390
809,1.3237617955,2.15011414716,11,0,0,253
810,1.28552516815,2.3507057931,10,0,0,350
811,1.2181474703,6.79838240923,2,0,1,114
812,0.822838844582,1.96090676458,5,0,0,304
813,1.12138114214,1.70363226346,10,0,0,325
814,1.25465421957,2.963629658,2,0,1,280
815,1.3175822616,1.47683674338,13,0,0,431
816,1.09060413746,1.67999773128,13,0,0,326
817,1.04940001749,1.76641290634,13,0,0,186
818,0.900856175642,1.9597624161,2,0,1,147
819,1.09895988543,1.68384068299,7,0,0,407
820,1.20153067889,1.66311184225,8,0,0,317
821,0.944497025361,1.85665369319,7,0,0,216
822,1.18910240228,1.59812255837,13,0,0,233
823,1.3242621439,2.88678308132,12,0,0,464
824,0.854250634101,1.95827426854,10,0,0,243
825,1.22714298608,2.47990553794,4,0,0,276
826,1.15807546164,1.65578746551,13,0,0,318
827,1.25817929249,1.46672009418,10,0,0,325
828,1.34076327956,2.63377784083,6,0,0,426
829,1.23943614808,1.5382498546,9,0,0,285
830,1.31014447549,1.5804069821,13,0,0,373
831,1.22374902898,2.33433826815,12,0,0,353
832,0.890465604011,1.95881243708,4,0,0,174
833,1.34015075847,2.50429460036,-3,0,0,371
834,0.82771158627600006,1.96007969879,4,0,0,345
835,1.34208865127,1.56855359296,14,0,0,452
836,1.05342608801,1.64634085835,11,0,0,181
837,1.33997745994,2.35442535297,7,0,0,308
838,1.01020156813,1.79143005012,14,0,0,337
839,1.01176867886,1.78876823408,10,0,0,256
840,1.01522780131,1.7790513862,7,0,0,415
841,0.905210222628,1.88809641971,6,0,0,450
842,1.20658170906,2.49243423385,10,0,0,202
843,1.20172362907,1.57998397697,14,0,0,227
844,0.957751568404,1.82337594204,12,0,0,394
845,1.05714728317,1.74171002453,9,0,0,265
846,1.26568183766,2.81478356436,3,0,0,323
847,0.784711065009,1.9615351891,2,0,1,442
848,1.12512360744,1.67396343581,11,0,0,182
849,1.32051296801,2.29390376151,13,0,0,186
850,1.19470007714,1.5545234077,7,0,0,275
851,1.33647493581,2.32876722041,12,0,0,208
852,0.992708198472,1.96519415721,5,0,0,155
853,1.31455293033,2.33131222875,10,0,0,262
854,0.936657476681,1.96009075118,16,0,0,195
855,1.26990481046,1.58239248837,11,0,0,372
856,0.824994355577,1.95983101666,12,0,0,279
857,1.3086091236,1.53464784737,10,0,0,491
858,0.819238647512,1.96020189704,3,0,0,409
859,1.17543916776,1.4771184818,11,0,0,265
860,0.872055780919,1.95859473024,2,0,1,310
861,1.18330094742,1.68232324307,15,0,0,358
862,1.18992974652,1.67282374305,7,0,0,504
863,1.12562254348,1.55768098673,8,0,0,343
864,1.22841577534,2.246277335,7,0,0,127
865,1.08908671732,1.73758975849,10,0,0,266
866,0.878747899317,1.9465308495,4,0,0,301
867,1.10261334095,1.66803281595,13,0,0,420
868,1.23780554732,2.29347456185,14,0,0,228
869,0.96701371992,1.84215600102,10,0,0,401
870,0.797148261218,1.96229479133,1,0,1,362
871,1.08697442461,1.73964123653,10,0,0,316
872,1.18231317414,1.61577193107,7,0,0,500
873,1.26384859924,2.14347998696,10,0,0,236
874,1.06804737812,1.74686498142,10,0,0,350
875,1.0600908342,1.76720923308,12,0,0,286
876,1.14377105682,1.72364149312,12,0,0,207
877,1.26423747967,2.37314956611,9,0,0,278
878,1.25131241003,2.80617346107,4,0,0,301
879,1.31748697274,2.27679616402,11,0,0,405
880,1.24344559895,2.2795574625,10,0,0,372
881,1.3064895668,1.48742856333,11,0,0,353
882,1.12691895882,1.59767450105,9,0,0,186
883,1.18574766715,1.65913941139,14,0,0,339
884,1.15787746531,1.61253801601,11,0,0,248
885,0.96624208658,1.86062663444,12,0,0,203
886,1.39180350984,2.13729673788,9,0,0,193
887,1.21459738067,2.22361032331,14,0,0,239
888,0.844371591547,3.71346840971,16,0,0,348
889,1.29556793128,2.18192585658,11,0,0,235
890,1.21849008402,2.25063985764,11,0,0,198
891,1.2248355584,2.13402010692,10,0,0,219
892,1.28496889201,2.35237635979,8,0,0,191
893,1.12417637225,1.71026950355,8,0,0,367
894,1.09296065695,2.05528777998,11,0,0,181
895,1.2038389045,1.4543494756,6,0,0,235
896,1.04755996412,1.7609290586,12,0,0,354
897,0.826522333428,1.96307376032,6,0,0,423
898,1.23679951166,2.4413011727,4,0,0,274
899,0.809116500762,1.96131813283,5,0,0,434
900,1.19893120569,1.68200317649,12,0,0,245
901,1.0908358705,1.72141985643,13,0,0,458
902,1.26777010537,2.38878960656,9,0,0,277
903,1.16159823581,1.68652568747,12,0,0,209
904,1.27240312398,2.26381460411,13,0,0,253
905,1.11370890383,1.69250946419,10,0,0,161
906,1.31624474075,1.47366816067,7,0,0,396
907,0.968897124422,1.94865761347,11,0,0,156
908,1.11021866313,1.73554533276,11,0,0,327
909,1.06824267454,1.73087179778,9,0,0,515
910,1.25746638207,1.51420609653,12,0,0,383
911,1.32948552799,2.34345569046,11,0,0,269
912,1.15851717149,2.07145388312,9,0,0,131
913,1.24799167436,2.37638465357,-3,0,0,354
914,0.914675922428,1.89079037849,7,0,0,347
915,1.22307799783,1.46827867399,7,0,0,313
916,1.10932506959,1.65013721361,13,0,0,474
917,1.25517632897,1.48394531195,9,0,0,284
918,1.21481942679,2.2468602937,10,0,0,167
919,1.19445201064,1.58643690545,13,0,0,227
920,0.954947605069,1.85274268782,6,0,0,338
921,1.25821074707,2.74395217055,12,0,0,365
922,1.04062671514,2.02476813115,11,0,0,322
923,1.14254543275,2.05388147917,13,0,0,108
924,0.757714451555,1.96102063822,5,0,0,484
925,1.17141548982,1.67124083866,13,0,0,242
926,1.10568047033,1.62215794287,13,0,0,237
927,1.30043711938,1.52991616665,10,0,0,514
928,1.22225278869,2.29396163529,11,0,0,257
929,1.20467602567,2.60442762053,5,0,0,162
930,0.998423011588,1.82852525482,12,0,0,390
931,1.16821965107,1.65506216948,14,0,0,363
932,1.02973757947,1.81360162221,15,0,0,421
933,1.3004463356,2.3391453622,8,0,0,344
934,1.35729738196,2.57246407649,9,0,0,380
935,1.30497170901,2.42349887597,11,0,0,221
936,1.28554768663,2.39774024924,8,0,0,398
937,1.04811839471,1.77692967349,12,0,0,137
938,1.38010485779,2.59296543015,6,0,0,426
939,1.08355626543,2.07536262723,12,0,0,430
940,1.24218815566,2.18804783704,13,0,0,265
941,1.34967833268,2.35621264861,10,0,0,239
942,1.03791104634,1.82656222309,10,0,0,330
943,0.975853633752,1.85360424229,9,0,0,347
944,1.23317610313,1.61895032563,13,0,0,398
945,0.796733913071,1.9605926346,5,0,0,408
946,1.10876614072,1.69971575,8,0,0,331
947,1.04580901568,1.77176579003,12,0,0,197
948,1.13087806352,2.62801579593,2,0,1,326
949,0.771195303392,3.30450008507,22,0,0,461
950,0.807004746882,1.9343575419,5,0,0,501
951,0.989428676857,1.83353652486,12,0,0,110
952,1.30365240418,1.55569108574,10,0,0,457
953,1.29722820085,2.4108888416,6,0,0,402
954,0.911778471608,1.89703140177,-3,0,0,390
955,1.11712940734,1.61358753838,10,0,0,307
956,1.17810888658,1.6099257589,13,0,0,248
957,1.24352023906,2.69582293557,6,0,0,272
958,0.932958113038,1.89849565427,4,0,0,414
959,1.31792683789,2.37648118339,7,0,0,240
960,1.18632204455,1.64731364236,12,0,0,247
961,1.34989908267,2.41001872394,9,0,0,247
962,1.33963256389,2.34590610502,11,0,0,324
963,1.21453031794,1.66830696797,13,0,0,442
964,1.30823992336,2.49099881591,10,0,0,234
965,1.20652549223,2.47655812437,7,0,0,151
966,1.11675723018,3.63345031727,1,0,1,365
967,1.32456898978,2.45721964953,2,0,1,447
968,1.1259832351,1.59873248123,13,0,0,215
969,1.31073285713,2.24076818881,10,0,0,279
970,1.26346167417,1.49550047867,8,0,0,340
971,1.16655018983,1.68848785676,13,0,0,347
972,0.859718074647,1.96138443328,2,0,1,294
973,1.198304025,1.56824806905,10,0,0,447
974,1.21891010821,2.95802043667,8,0,0,293
975,1.26935234682,2.45452354284,7,0,0,172
976,0.860105218361,1.92153346752,16,0,0,323
977,1.29851561627,2.19286681268,10,0,0,151
978,1.26290408707,1.51384251086,10,0,0,205
979,1.31124942328,1.54559571164,8,0,0,388
980,1.27072765913,2.22201030891,14,0,0,221
981,1.20242278899,2.12052147283,12,0,0,323
982,0.791129080167,1.95953802306,4,0,0,368
983,1.25800618055,2.28300896877,10,0,0,203
984,1.17085266083,2.12026850775,10,0,0,246
985,1.06973237801,1.791934077,17,0,0,485
986,1.17872573821,1.72118452963,14,0,0,444
987,1.25444784597,2.32566628863,9,0,0,228
988,1.18833062481,2.26473819633,8,0,0,140
989,1.26893003929,2.45243902439,9,0,0,224
990,0.83240094861,1.95792868789,13,0,0,334
991,1.19217720191,1.49029157185,13,0,0,254
992,1.10441460929,1.79540233145,15,0,0,363
993,1.16592609166,2.07476768006,6,0,0,173
994,1.19564721512,2.11270051675,11,0,0,122
995,1.35089922054,2.31155786024,9,0,0,395
996,1.0290899311,1.8169887838,7,0,0,517
997,1.24933485883,2.47972661595,3,0,0,267
998,0.8875235574,1.91686039918,3,0,0,264
999,1.1405283524,1.69374787246,12,0,0,316
1000,1.08658809635,1.75296937379,11,0,0,315
1001,1.28072899393,2.20331941382,10,0,0,167
1002,1.08305440913,1.9961011987,6,0,0,60
1003,1.25326078154,1.40461169866,-4,0,1,190
1004,1.06120571444,1.84373028643,15,0,0,151
1005,1.24500119189,1.51521017699,12,0,0,281
1006,1.12747195593,1.62324635092,13,0,0,191
1007,1.12589795791,1.72299271108,14,0,0,309
1008,1.17987512252,2.36442799299,6,0,0,262
1009,1.27181369603,2.32888970828,11,0,0,221
1010,1.01713441569,1.78731941077,9,0,0,277
1011,1.21562169012,2.39436759524,7,0,0,218
1012,1.10794764749,1.7043051547,11,0,0,292
1013,1.17289309496,2.07946733569,8,0,0,152
1014,1.26277016233,1.53825051393,14,0,0,329
1015,1.11009584857,1.70095134124,10,0,0,251
1016,1.14787102464,1.67476079098,-4,0,1,134
1017,1.17931531787,2.48562191594,-3,0,0,259
1018,1.26465659618,5.61081736221,1,0,1,103
1019,1.28730702689,1.54546679622,8,0,0,517
1020,1.27927275286,1.49549747575,10,0,0,371
1021,1.16420941488,1.57435239405,11,0,0,242
1022,1.08094294787,1.68159842341,10,0,0,403
1023,1.05154100162,1.68902599014,10,0,0,393
1024,1.15645522004,1.69940950882,14,0,0,264
1025,1.24344499564,1.52700853125,10,0,0,245
1026,1.1991225269,1.53931508792,14,0,0,293
1027,1.21468794391,1.65083293737,10,0,0,402
1028,0.759639639773,1.96156763232,3,0,0,415
1029,1.25564421273,1.56983763309,9,0,0,374
1030,0.878587794784,1.94195203902,7,0,0,381
1031,0.959257794363,1.84816928366,11,0,0,341
1032,1.32915931475,2.28722551918,13,0,0,271
1033,1.2755424343,5.37869755375,1,0,1,160
1034,1.33897877854,1.44009786887,11,0,0,481
1035,1.27653237548,2.2572930187,12,0,0,324
1036,0.873731941888,2.04552286423,2,0,1,272
1037,0.833053384659,1.96018627465,8,0,0,319
1038,1.0338675805,1.76189564453,12,0,0,452
1039,1.10514921802,1.71017143829,10,0,0,388
1040,1.14091398135,1.60848200357,12,0,0,333
1041,1.3089601506,2.1945094369100002,10,0,0,226
1042,0.809936288816,1.96096153574,4,0,0,490
1043,0.785543909162,1.96187281958,10,0,0,439
1044,1.28431001897,1.50842063481,7,0,0,185
1045,0.811218476672,1.9614544939,6,0,0,378
1046,0.88894474717,1.91009308294,4,0,0,425
1047,1.21839609715,2.02393473762,10,0,0,83
1048,1.30305273912,2.29135494302,11,0,0,312
1049,1.02681749382,3.96063282346,2,0,1,124
1050,1.23169587053,1.53702114988,7,0,0,235
1051,1.14669607386,1.66552470121,11,0,0,521
1052,1.13995906625,1.71468780353,9,0,0,306
1053,1.22716018187,2.19002686819,10,0,0,297
1054,1.21652103696,1.60201563143,11,0,0,430
1055,1.18143943101,1.65939397378,10,0,0,444
1056,1.15403121316,2.1267157054,13,0,0,326
1057,1.28107792738,2.19059332246,11,0,0,146
1058,1.16020936463,2.03973373788,12,0,0,155
1059,1.15083829374,1.74128517132,13,0,0,532
1060,1.15216664389,1.62230792134,15,0,0,181
1061,0.843937563421,1.96064225712,5,0,0,321
1062,1.18185001959,1.51770209448,12,0,0,193
1063,1.26559719879,4.49065536475,2,0,1,118
1064,1.09416143045,2.03922041106,11,0,0,86
1065,1.11285346712,1.79286833134,4,0,0,102
1066,1.10981728775,1.6933523287,12,0,0,197
1067,1.33307293948,2.19948539106,-4,0,1,147
1068,1.14526031392,1.64465669694,13,0,0,305
1069,1.22693138199,1.46531978414,0,0,1,191
1070,1.406725889,1.41840817195,10,0,0,543
1071,0.803001126461,1.95991294978,3,0,0,364
1072,1.0969705778,1.75594989118,11,0,0,257
1073,1.28188621736,1.54126917703,9,0,0,335
1074,0.992288543524,1.95630530973,11,0,0,708
1075,1.30493133888,2.47278530392,-3,0,0,337
1076,0.978164097321,1.9575567304,5,0,0,73
1077,1.38684035466,2.47279497819,-3,0,0,348
1078,0.935307226522,1.93235485883,9,0,0,166
1079,1.66552338887,2.32833799061,2,1,1,76
1080,0.952639468432,1.86332246171,7,0,0,395
1081,1.26730428911,1.52974675016,12,0,0,411
1082,1.31248916175,1.46833638337,9,0,0,391
1083,1.24694731489,2.41089607259,10,0,0,248
1084,1.17598598091,1.62074271573,9,0,0,392
1085,1.10444381815,1.75213323592,8,0,0,503
1086,1.19245353998,2.10424050812,10,0,0,202
1087,1.1012303512,6.20193479802,2,0,1,128
1088,1.1535992862,1.60755552088,11,0,0,349
1089,1.17481264242,2.44908867921,10,0,0,164
1090,1.07335190798,1.80320559171,9,0,0,308
1091,1.28087526345,2.3854880911,13,0,0,274
1092,1.43696154354,2.31771490998,9,0,0,296
1093,0.857744576231,1.93255175642,3,0,0,294
1094,0.923360515978,0.959875777278,3,0,0,536
1095,1.144603507,2.69971862132,1,0,1,83
1096,1.17487001713,1.57546949106,14,0,0,212
1097,1.09173869238,1.75368298666,8,0,0,405
1098,0.959224045946,1.85177598049,13,0,0,359
1099,1.14010621012,4.08895235935,3,0,0,68
1100,1.286800109,1.49139918425,10,0,0,459
1101,1.03714679398,6.38146974819,1,0,1,164
1102,1.22094016489,2.34775858035,9,0,0,155
1103,1.27617029695,2.89184395905,9,0,0,388
1104,1.17711288499,2.12909241755,11,0,0,247
1105,1.21397106597,2.18951870292,11,0,0,284
1106,1.0972680507300001,1.75893217996,14,0,0,414
1107,1.22837858649,1.59285547149,12,0,0,276
1108,1.27922975962,2.47247820319,8,0,0,579
1109,1.16251337183,1.61958941205,15,0,0,212
1110,1.21406263112,1.59180040707,10,0,0,388
1111,1.10612679955,1.62136679427,13,0,0,244
1112,1.13167387591,1.67481681669,7,0,0,743
1113,1.21013295021,2.31804968662,12,0,0,241
1114,1.15427258604,1.57741656506,13,0,0,250
1115,1.22571016415,1.63936297693,7,0,0,533
1116,1.26577531597,2.48956627172,-3,0,0,275
1117,1.20958011461,1.5235347492,8,0,0,224
1118,1.26986807235,1.45653407479,5,0,0,373
1119,1.34453498984,1.45372674992,10,0,0,410
1120,1.18705271953,3.98330935456,0,0,1,75
1121,1.34952443599,2.2870278471,10,0,0,205
1122,0.963445409415,1.879950653,5,0,0,175
1123,1.21160040089,2.53529053202,6,0,0,119
1124,1.2811152485,2.3445314383800002,11,0,0,247
1125,1.1376789624799999,2.0367122705,12,0,0,130
1126,0.989935728302,1.81610874359,10,0,0,309
1127,1.03474639068,1.81918641329,8,0,0,224
1128,1.19179651679,1.62169464122,8,0,0,465
1129,1.21715160326,4.48073624676,0,0,1,125
1130,1.2675106674,1.52120666303,11,0,0,375
1131,0.899699978486,1.93381633608,11,0,0,403
1132,0.948311513653,1.86093353556,12,0,0,304
1133,1.33317286413,2.33178173561,9,0,0,390
1134,1.24958023177,2.26167323449,9,0,0,142
1135,1.10374928951,1.59907709974,14,0,0,177
1136,1.04853814659,1.76715766194,5,0,0,357
1137,1.30928816005,1.52287359256,9,0,0,262
1138,0.979547198659,1.9577305045,11,0,0,96
1139,1.24418444543,2.23375453823,12,0,0,258
1140,1.17023066535,4.07448278795,0,0,1,100
1141,1.20379010534,2.58152809785,10,0,0,332
1142,1.26782997203,1.49908176217,8,0,0,370
1143,1.31266261832,2.24548477908,11,0,0,298
1144,1.38303647002,2.44647012088,7,0,0,503
1145,1.06874775791,1.770144196,5,0,0,470
